item,lang,exp,AttachType,antecedent,hasIC,verb,verbNum,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
2,English,Rohde,low,NP2,1,stared,pl,at the teacher,the second graders,teacher,graders,The man stared at the teacher of the second graders who MASKTOKEN definitely smartest in the school.,The man stared at the teacher of the second graders who,$PL,The man stared at the teacher of the second graders who,0.423388292099267,0.177256563333293,0.075458166659143,0.297324673129795,0.259401765751994,0.246600122082038,0.293568796510224,0.268647466144072,0.211720395512327,0.299744561017295,0.173051053984549,0.254373766830128,0.156384294351557,0.273939227664673,0.310818340617584,0.252868910296617,0.272439332930706,0.169069243372903,0.270227762154345,0.19879117155387,0.143220415733399,0.122851744807257,0.170176552954866,0.230756642681529,0.240038102985084
2,English,Rohde,high,NP1,1,stared,pl,at the teachers,the second grader,teachers,grader,The man stared at the teachers of the second grader who MASKTOKEN definitely smartest in the school.,The man stared at the teachers of the second grader who,$PL,The man stared at the teachers of the second grader who,0.028017569680848,0.036452775261358,0.057903212509589,0.171018660240394,0.048397459560771,0.05290450117741,0.032972775162561,0.043440151552732,0.034440770690246,0.065329433670994,0.035814683387067,0.063772275251743,0.019826848366536,0.032206255142139,0.091012004946242,0.02446735651699,0.059895895909647,0.030308153857401,0.095046062575089,0.057966569969041,0.072931599306408,0.030372352831957,0.02955694888329,0.023355967153897,0.035803666442417
2,English,Rohde,high,NP1,0,lived,sg,next to the teacher,the second graders,teacher,graders,The man lived next to the teacher of the second graders who MASKTOKEN definitely smartest in the school.,The man lived next to the teacher of the second graders who,$SG,The man lived next to the teacher of the second graders who,0.038221896517493,0.03378769970602,0.119828545773548,0.075636783410168,0.03100616459379,0.020240365757998,0.046019123671174,0.027775018954058,0.060139800352163,0.036179496389073,0.028168411739787,0.015388377966364,0.009398743542007,0.049668464979058,0.048906430070092,0.0339710549714,0.028534621617461,0.083992906556234,0.016428871218586,0.089266278861022,0.052134256968473,0.033634850705748,0.027753456587528,0.009574135849002,0.039713798630227
2,English,Rohde,low,NP2,0,lived,sg,next to the teachers,the second grader,teachers,grader,The man lived next to the teachers of the second grader who MASKTOKEN definitely smartest in the school.,The man lived next to the teachers of the second grader who,$SG,The man lived next to the teachers of the second grader who,0.285399848410585,0.222863081304781,0.20469053957726,0.199816457866264,0.269430593618818,0.167068458556252,0.338244401808023,0.207618924951218,0.188876810539278,0.20383364739347,0.211656269929867,0.177322305376258,0.239149630286848,0.340123404636069,0.118026816751619,0.172850010364905,0.220254161891123,0.270547713966323,0.08908065804195,0.274467403753083,0.156118163915842,0.19592255791795,0.311951834767734,0.245377970946462,0.244541627666528
2,English,Rohde,low,NP2,0,lived,pl,next to the teacher,the second graders,teacher,graders,The man lived next to the teacher of the second graders who MASKTOKEN definitely smartest in the school.,The man lived next to the teacher of the second graders who,$PL,The man lived next to the teacher of the second graders who,0.284470457118628,0.162754455648524,0.067783528835745,0.137644922103777,0.161557341943552,0.175280712633417,0.177012347267134,0.14942496129269,0.109158709693833,0.176869982867632,0.134318186194717,0.206528087477125,0.205136336443528,0.19644505336134,0.1527441129459,0.214289259697918,0.213181479860487,0.138714088012248,0.180065366874616,0.17512675310331,0.166592393935942,0.079021319774262,0.157863056485387,0.242517424323179,0.147992051232522
2,English,Rohde,high,NP1,0,lived,pl,next to the teachers,the second grader,teachers,grader,The man lived next to the teachers of the second grader who MASKTOKEN definitely smartest in the school.,The man lived next to the teachers of the second grader who,$PL,The man lived next to the teachers of the second grader who,0.025299212820347,0.031178606808042,0.037862497854778,0.084043223052887,0.032091364791734,0.04516251671466,0.031247038627105,0.030869046607599,0.023726296371396,0.046716517659421,0.027662439979516,0.039014770557159,0.020108240332485,0.022184823859361,0.036700405190156,0.039973492273032,0.052738648827995,0.029624754965385,0.046038761486874,0.041089943026989,0.079657448568951,0.022096182598487,0.024821440843356,0.021105977259572,0.026253177032294
3,English,Rohde,high,NP1,1,assisted,sg,the maid,the executives,maid,executives,The woman assisted the maid of the executives who MASKTOKEN regularly late to work.,The woman assisted the maid of the executives who,$SG,The woman assisted the maid of the executives who,0.034547729899364,0.033187960212836,0.080409966570194,0.048751518037536,0.022766268529013,0.042731652677896,0.023976679385769,0.022732354588663,0.04517033252511,0.043383627025582,0.017505988409693,0.01409011616377,0.012146681066581,0.025655388409369,0.067903316373175,0.037128226785897,0.024250752525634,0.023459392341603,0.013165966777579,0.024183546399633,0.045080847440558,0.018911652918274,0.02892169810099,0.028223197332334,0.040150708991049
3,English,Rohde,low,NP2,1,assisted,sg,the maids,the executive,maids,executive,The woman assisted the maids of the executive who MASKTOKEN regularly late to work.,The woman assisted the maids of the executive who,$SG,The woman assisted the maids of the executive who,0.096571553846425,0.178457211600697,0.187786834533156,0.133693186241143,0.053339888084105,0.069300201069787,0.176633333649496,0.14102326255729,0.104652174193739,0.17838419818589,0.239850607714155,0.032861634646452,0.114463973256291,0.160241621632703,0.035757507521169,0.185841655129613,0.132825521186042,0.227189542271911,0.041815269859824,0.172263318294496,0.143962852026804,0.203911305600073,0.157284870069057,0.163986208861423,0.083445627830175
3,English,Rohde,low,NP2,1,assisted,pl,the maid,the executives,maid,executives,The woman assisted the maid of the executives who MASKTOKEN regularly late to work.,The woman assisted the maid of the executives who,$PL,The woman assisted the maid of the executives who,0.190688906302603,0.119140076253594,0.098354865427283,0.160850384436039,0.169207420376369,0.132424645504976,0.163573644996939,0.197922121470679,0.138613554836473,0.209277194784207,0.149296207479622,0.241220685154754,0.205021561127354,0.230495471355713,0.241028959688832,0.160480736460815,0.190476161958191,0.202582089873675,0.193524928069225,0.222975250544179,0.147229983254736,0.14990610639193,0.166154242426341,0.22917279925647,0.164296941224248
3,English,Rohde,high,NP1,1,assisted,pl,the maids,the executive,maids,executive,The woman assisted the maids of the executive who MASKTOKEN regularly late to work.,The woman assisted the maids of the executive who,$PL,The woman assisted the maids of the executive who,0.168101740042407,0.031165024984061,0.080528861810613,0.097386434025456,0.076344566710892,0.132571804810571,0.075010832422622,0.050194542010674,0.049220009395535,0.094592540789839,0.050448305728358,0.167583926421564,0.080062306659944,0.096397739081785,0.227040394304469,0.055960339544068,0.063091429915661,0.041536874992569,0.078158434291501,0.085690284014326,0.118887086077466,0.055911453657707,0.100660146362017,0.045299557250374,0.110117367562898
3,English,Rohde,high,NP1,0,joked,sg,with the maid,the executives,maid,executives,The woman joked with the maid of the executives who MASKTOKEN regularly late to work.,The woman joked with the maid of the executives who,$SG,The woman joked with the maid of the executives who,0.05089440493538,0.064647933119464,0.066978782003917,0.068758514946605,0.025787378774119,0.052371253673123,0.068882130494791,0.020388483310361,0.055367873738675,0.038298644709005,0.026273279482445,0.026088503234226,0.012545506155345,0.039602682242866,0.09416130655795,0.036424653626805,0.02908157759064,0.030268628500779,0.021208836425736,0.039328978409387,0.042191532862335,0.035166746129021,0.044472672979863,0.023529586187975,0.059355005494184
3,English,Rohde,low,NP2,0,joked,sg,with the maids,the executive,maids,executive,The woman joked with the maids of the executive who MASKTOKEN regularly late to work.,The woman joked with the maids of the executive who,$SG,The woman joked with the maids of the executive who,0.13455017725038,0.207001300172265,0.17264499636948,0.119157308474735,0.086094400615224,0.069413237959672,0.1852561083043,0.141767521822881,0.132920682958969,0.176845669979884,0.212240782641446,0.04863413177366,0.13220918979086,0.144480369301164,0.116681778874725,0.148924765495892,0.17203568846244,0.257809585843618,0.06593907236716,0.160431422007519,0.13502940822418,0.139573258953099,0.139019637912022,0.164409042996917,0.117310793952112
3,English,Rohde,low,NP2,0,joked,pl,with the maid,the executives,maid,executives,The woman joked with the maid of the executives who MASKTOKEN regularly late to work.,The woman joked with the maid of the executives who,$PL,The woman joked with the maid of the executives who,0.147539036909172,0.109596929466279,0.081053078606138,0.137903346907553,0.189398179928415,0.107450608058992,0.144452764609663,0.18288995049741,0.103604391785495,0.144047653796503,0.160949694229402,0.193219648714933,0.180213299904686,0.12069498254102,0.150265070123642,0.138429599993582,0.188262326561378,0.184536446172236,0.183300206336082,0.189284051458969,0.140604190237024,0.094115811522078,0.142455218260292,0.184506180024783,0.147036526405837
3,English,Rohde,high,NP1,0,joked,pl,with the maids,the executive,maids,executives,The woman joked with the maids of the executive who MASKTOKEN regularly late to work.,The woman joked with the maids of the executive who,$PL,The woman joked with the maids of the executive who,0.127520733154963,0.038307695601295,0.071648493183429,0.102997584624714,0.081804170167159,0.085320500025532,0.06578397411469,0.049659062744267,0.035478458686214,0.067588506288062,0.043155639437048,0.139913612982312,0.0584769913502,0.037491271182207,0.085046841246572,0.078821215722639,0.051403453979622,0.031873308915997,0.075298073772755,0.077753594933903,0.119319360211736,0.050504727328081,0.080199915508821,0.036549206715947,0.082076398848118
4,English,Rohde,high,NP1,1,trusted,sg,the captain,the sailors,captain,sailors,The man trusted the captain of the sailors who MASKTOKEN consistently weathered big storms.,The man trusted the captain of the sailors who,$SG,The man trusted the captain of the sailors who,0.033968819144496,0.02420907138646,0.125043189024899,0.070291359498587,0.023873899905244,0.036913198186166,0.011236537639632,0.031883403408989,0.042237385377274,0.055256394152535,0.022316196491724,0.020235749334805,0.023042451013931,0.051569284760106,0.052810149540393,0.040305360021765,0.056088159642696,0.029173442467358,0.05596683700761,0.02411647204541,0.066787376911913,0.029244199153605,0.029462526665519,0.018444125091418,0.020422628957244
4,English,Rohde,low,NP2,1,trusted,sg,the captains,the sailor,captains,sailor,The man trusted the captains of the sailor who MASKTOKEN consistently weathered big storms.,The man trusted the captains of the sailor who,$SG,The man trusted the captains of the sailor who,0.167491441464838,0.145911597724113,0.187644861466294,0.146535251832014,0.1999667312283,0.116652475480211,0.26475574843777,0.232718599816193,0.130593776275151,0.119384859521019,0.208643029944281,0.135629047871333,0.194240471647128,0.315300877670446,0.054242038488452,0.222656458185071,0.217272413682123,0.219781530467947,0.11300603249997,0.190305009099958,0.119570329239887,0.19647422959009,0.129724335010871,0.25305472962919,0.117689001249132
4,English,Rohde,low,NP2,1,trusted,pl,the captain,the sailors,captain,sailors,The man trusted the captain of the sailors who MASKTOKEN consistently weathered big storms.,The man trusted the captain of the sailors who,$PL,The man trusted the captain of the sailors who,0.225175363720407,0.150804687849527,0.106847446970016,0.302453084020071,0.216288138860182,0.167117749303079,0.258977345152979,0.235069281438488,0.15682234564953,0.254075513994665,0.246025496540009,0.219867565242147,0.288280674759287,0.199936060773848,0.220663771887971,0.233117749302987,0.229367884872359,0.212780820767532,0.236419874628173,0.241041143152509,0.162837955910299,0.185595760145548,0.176330434632474,0.308945875050104,0.200959888163692
4,English,Rohde,high,NP1,1,trusted,pl,the captains,the sailor,captains,sailor,The man trusted the captains of the sailor who MASKTOKEN consistently weathered big storms.,The man trusted the captains of the sailor who,$PL,The man trusted the captains of the sailor who,0.080189589512547,0.080537830651749,0.114242141134184,0.225387727399401,0.093661521747816,0.07759899180583,0.075189421274109,0.080969628800745,0.046519715927966,0.185453608745429,0.116724391793346,0.053223412376546,0.053213796063385,0.062769725022235,0.132432979097941,0.039063375261326,0.086157750234338,0.077286178068388,0.107609950205841,0.109150760667191,0.138201682362718,0.078251678309806,0.11809817909962,0.068520975502398,0.131989736781645
4,English,Rohde,high,NP1,0,stood,sg,near the captain,the sailors,captain,sailors,The man stood near the captain of the sailors who MASKTOKEN consistently weathered big storms.,The man stood near the captain of the sailors who,$SG,The man stood near the captain of the sailors who,0.024917076112814,0.02033761138652,0.117266908510951,0.082171334944003,0.027955350363413,0.031414869288522,0.015489809101015,0.022499967956181,0.041752669510172,0.03756903982356,0.012836557421787,0.025251731065701,0.009827208598604,0.052156433275841,0.088980488532211,0.038600473249147,0.027880272233134,0.033650543428272,0.032226551497454,0.027163872869949,0.054633035576996,0.02395179977749,0.024334104315909,0.010282278189408,0.030914760996405
4,English,Rohde,low,NP2,0,stood,sg,near the captains,the sailor,captains,sailor,The man stood near the captains of the sailor who MASKTOKEN consistently weathered big storms.,The man stood near the captains of the sailor who,$SG,The man stood near the captains of the sailor who,0.225786166801358,0.168923968723832,0.222478901553042,0.221973493998127,0.205614007537229,0.131044009533385,0.301952197829124,0.206962478304916,0.169581557338837,0.157696857101648,0.196469868341254,0.087629977572913,0.160889981485513,0.389315718360567,0.083996213010523,0.243904558160736,0.172156281573878,0.234991774476821,0.142733690263537,0.258809865483244,0.204223350499989,0.165749352926043,0.201495123040124,0.225793857224635,0.21575604521642
4,English,Rohde,low,NP2,0,stood,pl,near the captain,the sailors,captain,sailors,The man stood near the captain of the sailors who MASKTOKEN consistently weathered big storms.,The man stood near the captain of the sailors who,$PL,The man stood near the captain of the sailors who,0.215364554992115,0.147587976763557,0.104820938658292,0.175064181867555,0.156729902500834,0.170673341041112,0.203167480262701,0.178520743126169,0.118155344060054,0.1583396340174,0.210914856792894,0.176991420257281,0.193843342248627,0.19156686030545,0.143146405619964,0.191530961792337,0.216758301420682,0.165374939095567,0.193459717103069,0.226575013285711,0.173311755819334,0.105678026129562,0.166167445094153,0.26155107756362,0.22863176048201
4,English,Rohde,high,NP1,0,stood,pl,near the captains,the sailor,captains,sailor,The man stood near the captains of the sailor who MASKTOKEN consistently weathered big storms.,The man stood near the captains of the sailor who,$PL,The man stood near the captains of the sailor who,0.029875791046903,0.054866248284616,0.057453842102364,0.070368650257884,0.056424378985414,0.06229354998501,0.044904089146921,0.043107412290455,0.025728876962547,0.080902695600651,0.045621472411327,0.053690231768549,0.025804911700358,0.039965222462937,0.059122244216765,0.021871468500882,0.04252886765877,0.051195753000115,0.053923366509191,0.054153352435776,0.045424471010749,0.042349009961073,0.057913386762383,0.038005146155507,0.068667525123219
5,English,Rohde,high,NP1,1,corrected,sg,the secretary,the lawyers,secretary,lawyers,The woman corrected the secretary of the lawyers who MASKTOKEN occasionally made small mistakes.,The woman corrected the secretary of the lawyers who,$SG,The woman corrected the secretary of the lawyers who,0.044473948211044,0.043723558701349,0.072698659945916,0.086358748160333,0.021922526020166,0.037588974412356,0.023654535643088,0.026383567651922,0.087144194884528,0.087440922531784,0.02590210016333,0.018977356494583,0.010850233463906,0.024054149204755,0.033199927300542,0.074590983565718,0.042421049682215,0.070325988962422,0.039452958398092,0.027966047853832,0.038633331506433,0.028528909629965,0.028725942681918,0.042071495262775,0.024163195661853
5,English,Rohde,low,NP2,1,corrected,sg,the secretary,the lawyer,secretaries,lawyer,The woman corrected the secretaries of the lawyer who MASKTOKEN occasionally made small mistakes.,The woman corrected the secretaries of the lawyer who,$SG,The woman corrected the secretaries of the lawyer who,0.163900313625877,0.216958970347611,0.167528319583199,0.155004339458825,0.192555969758224,0.086841545395571,0.14252519708541,0.199773692887461,0.145779032092553,0.216216473278289,0.129837457598841,0.075429294770689,0.153710458917876,0.211428463598325,0.033553732043777,0.193433294936045,0.184137309493081,0.201583226526275,0.058827608926753,0.25206255254915,0.113325510831791,0.138273337463771,0.192165978018311,0.095698725301249,0.132417259943178
5,English,Rohde,low,NP2,1,corrected,pl,the secretary,the lawyers,secretary,lawyers,The woman corrected the secretary of the lawyers who MASKTOKEN occasionally made small mistakes.,The woman corrected the secretary of the lawyers who,$PL,The woman corrected the secretary of the lawyers who,0.155488960251935,0.113991300388148,0.0559626082151,0.113181087583375,0.140400922372044,0.098441894904718,0.121932057873789,0.117096720180764,0.060990313825817,0.141299161408052,0.112763652421637,0.145923075493368,0.166414176988886,0.104674861626633,0.160770492169211,0.094524898474335,0.116880236427147,0.128321485184296,0.205399743153646,0.137937869909164,0.100648164461028,0.089857651655348,0.067224956509396,0.165632607124921,0.130273654013633
5,English,Rohde,high,NP1,1,corrected,pl,the secretaries,the lawyer,secretaries,lawyer,The woman corrected the secretaries of the lawyer who MASKTOKEN occasionally made small mistakes.,The woman corrected the secretaries of the lawyer who,$PL,The woman corrected the secretaries of the lawyer who,0.043055259862769,0.026750097633394,0.073428349191253,0.053367149328944,0.046748599389664,0.063105927060008,0.078622819005663,0.033442742907573,0.021815350321027,0.035402336506088,0.081478680737817,0.062652682894424,0.034331921484967,0.036312088213146,0.106764028118977,0.02854410595415,0.035705739925945,0.047454781836985,0.081902921328843,0.03061371155798,0.063872346170056,0.049521290496039,0.033459604547607,0.067304357856415,0.061832051868248
5,English,Rohde,high,NP1,0,gossiped,sg,with the secretary,the lawyers,secretary,lawyers,The woman gossiped with the secretary of the lawyers who MASKTOKEN occasionally made small mistakes.,The woman gossiped with the secretary of the lawyers who,$SG,The woman gossiped with the secretary of the lawyers who,0.058753276289583,0.131334188264599,0.087670331729265,0.11906636306772,0.03997524206575,0.039947679375913,0.075311782450141,0.040608417199988,0.120226349905623,0.090542025064374,0.039089999230326,0.024094612155096,0.040200179897453,0.049459068494467,0.067173427846782,0.095758702274295,0.058452506511974,0.129483434353659,0.034524575238692,0.065573578195879,0.08091065628888,0.045531398739195,0.056293729127264,0.055038833469132,0.065906118412648
